visibility_level,LAT,LONG,Type,Quality,Valid,name_code
5,32.007491,70.266292,Trust,4,True,HEKI
2,21.149836,84.261042,NGO,2,True,BTTF
2,12.040093,85.792137,NGO,2,True,AEVW
3,31.913266,77.095086,Charity,4,True,ZPSY
3,31.264018,93.938795,Trust,3,True,PQLY
5,30.576443,74.551776,Charity,5,True,PFXV
2,16.639488,71.981441,Charity,1,True,VQFM
5,23.341697,92.827735,Charity,2,True,RMUR
3,32.078907,81.06486,Trust,5,True,STSD
2,19.171272,90.961026,Trust,1,True,FHII
4,15.370988,89.538934,Charity,5,True,GAYL
2,24.69229,74.623702,Trust,1,True,XZTO
3,30.44573,89.449217,NGO,5,True,TBGM
2,25.929303,74.109987,NGO,4,True,BBLR
5,29.960681,81.923719,Charity,1,True,DXJM
2,24.170342,81.014139,Charity,2,True,SXJE
2,12.719039,92.578981,Charity,5,True,ASLE
1,16.95292,75.228001,Charity,1,False,KXRS
5,26.05345,85.202123,Trust,4,True,ZOIN
2,30.539017,80.623723,NGO,3,False,ZYUH
4,11.559253,85.074833,NGO,4,True,APEW
2,20.792511,84.500543,Charity,1,True,VSZR
5,19.172853,79.61237,Charity,3,True,FCUJ
2,28.810191,84.43221,Trust,1,True,WMZJ
3,15.593451,74.482986,NGO,2,False,ZVZK
2,26.850602,78.541794,Trust,1,True,LSAG
1,22.702637,85.811461,NGO,1,False,OUTA
2,15.804131,86.620736,Charity,4,True,JZNG
4,22.48869,75.041356,NGO,5,True,QZEV
5,11.769658,71.785584,NGO,1,True,HWLI
1,12.113109,93.942574,Charity,3,False,HDPY
5,29.661253,71.558791,Charity,2,False,KSPE
2,24.7366,72.973506,Charity,2,True,STZE
4,16.338564,76.297404,Trust,1,True,BOTU
2,19.098526,88.31118,Charity,3,True,DDMT
2,25.623284,81.455348,NGO,2,True,CROM
3,17.819411,73.383896,NGO,1,True,EWGX
2,22.661118,82.296953,Trust,4,True,HVLK
5,13.144381,88.471051,Trust,4,True,WFCE
5,23.460283,93.687643,NGO,2,True,QKFB
5,18.836827,79.527266,Trust,3,False,WZVP
3,16.515122,89.78807,NGO,5,True,OMZS
2,11.88826,70.024865,NGO,2,True,RBBI
3,17.223926,93.400325,Trust,5,True,MGGI
2,21.64915,87.928313,Charity,1,True,BHQE
3,10.80633,79.807262,Trust,5,True,KPAG
3,18.130602,77.80581,NGO,3,False,KAUS
5,14.914228,85.617646,Charity,1,True,WHPK
2,22.275654,91.927394,Charity,5,True,UNQD
5,16.300314,75.299274,Trust,5,False,LVUP
3,25.704197,87.87023,NGO,5,True,ULAK
1,22.768886,74.347536,NGO,1,True,PVWW
4,19.358851,85.042317,Charity,3,True,PAYF
4,23.264789,81.578634,NGO,2,True,JZAY
5,28.661596,72.821639,NGO,4,True,EVSF
4,21.979935,92.878619,Trust,1,True,UWGE
5,25.406228,77.41663,Charity,3,True,AYJO
5,17.032767,82.460085,Trust,4,False,MUWR
4,15.084389,90.586976,Trust,5,True,QBLN
2,28.474714,78.529912,Charity,1,True,JECG
2,11.667488,83.478009,NGO,2,False,YJFK
1,25.506438,71.834146,NGO,4,True,UOLG
5,28.255135,89.818716,Charity,4,True,AXIX
5,11.314814,78.387767,Trust,2,True,AZQR
4,13.918197,92.907948,Trust,1,True,JCOA
2,17.823244,83.470068,NGO,3,True,WJPM
2,15.191453,80.580667,NGO,2,False,LRCE
5,32.546343,72.829341,Trust,2,True,UXUK
2,12.252313,81.713577,Charity,4,True,ZLTA
3,25.775907,83.689721,Trust,2,True,VFLM
1,32.394164,73.643899,Trust,1,True,UFNB
1,32.958915,86.358773,Charity,4,True,MKOP
5,26.244679,86.891432,Trust,4,True,KBDG
5,11.359482,70.170409,Charity,3,True,RZNL
1,15.307842,89.4137,Charity,1,True,DEFJ
4,25.916013,86.860714,Charity,1,True,ZKWP
5,25.095513,76.207204,Charity,1,True,SRVM
4,13.614464,80.429288,Charity,2,False,MCGA
5,30.343104,92.030227,NGO,3,True,JWDF
3,33.139192,93.657158,Charity,1,True,BSHK
5,27.431503,90.184971,Trust,1,True,SWHE
1,21.621754,86.02359,Charity,5,True,UTRJ
3,30.349345,90.93536,NGO,1,False,SXOX
1,17.296815,88.846152,Trust,1,True,VHCT
2,27.891056,84.835434,Trust,5,False,IUMJ
3,31.706327,90.98094,Trust,4,False,DYFH
2,10.839028,76.291371,NGO,2,True,XZJS
1,29.478557,78.418642,Charity,3,True,QSYJ
4,17.517768,88.11245,NGO,4,True,HTME
2,26.66446,78.600968,NGO,5,True,PTNH
5,14.452265,84.081535,NGO,1,True,UWKY
1,15.419428,87.797257,NGO,3,False,OOCH
4,11.17723,76.685661,Charity,4,True,RWJW
4,11.605723,76.278838,NGO,1,True,YJSS
4,21.591028,78.235385,Trust,1,True,ENSY
2,17.047552,75.96724,Charity,4,True,UMGH
1,32.473671,91.79701,Charity,4,True,QAZQ
3,22.27137,77.573641,NGO,2,True,UDUN
4,15.340362,73.808659,NGO,4,False,FVKS
3,25.735535,91.397712,NGO,2,True,LEPP
2,31.338523,84.78507,Trust,5,True,HJDZ
4,24.876369,87.175079,Trust,3,True,BWQS
2,28.350768,93.445214,Charity,1,True,ZJGL
3,15.501295,79.194873,Charity,3,False,MVWS
4,33.141029,83.952494,Trust,1,False,AHZG
2,27.960412,80.391097,NGO,5,True,BMXK
3,29.977779,75.333722,Trust,5,True,ZWFI
3,20.833768,90.297811,Charity,5,True,VIBM
3,26.012277,83.425637,NGO,3,True,JFPI
3,22.436863,82.90347,Trust,3,True,ZUXS
2,11.359076,76.470792,Charity,2,True,FEEM
2,25.282664,75.449262,Charity,3,True,LSDD
2,20.787862,73.329973,Charity,3,True,DNHN
3,10.440751,85.786287,Charity,3,True,TZKZ
1,19.898563,76.113436,NGO,4,True,HNGG
2,25.17568,93.537137,NGO,2,True,UINJ
4,16.132779,76.550226,Trust,4,True,SDRA
3,27.985052,86.871658,Trust,4,False,HAEM
4,26.991821,86.317189,Trust,5,False,EMXC
1,31.9904,73.63262,Trust,1,True,TLUX
2,27.617788,93.888883,Charity,2,True,RIWT
5,27.073124,81.869553,Trust,5,True,HJYZ
5,10.627416,74.509798,Charity,2,True,ZXIQ
1,12.270615,80.991947,Charity,3,False,MBIP
2,11.182294,90.575208,NGO,1,False,FZUD
2,17.234142,81.756481,Charity,2,False,NPBU
5,21.253503,89.110176,Charity,4,False,DEEL
4,28.899717,74.375628,NGO,2,True,XPXW
1,11.87789,82.330573,Charity,5,True,FWAY
3,26.730467,73.108085,Trust,4,False,MGIE
1,24.724533,81.4235,Trust,3,False,HJUZ
4,28.861711,76.215315,Trust,5,True,VRTQ
3,16.72791,81.086845,NGO,4,True,LCRV
5,17.195328,78.835895,Charity,3,True,DHAC
1,31.930364,80.650677,Trust,1,True,ZTTU
4,22.37239,81.919057,Charity,1,False,OXAA
2,10.420288,85.742894,Charity,5,True,ZOHJ
5,14.07939,84.95524,Trust,3,False,QDSP
1,12.034687,86.351332,Trust,2,True,VSDY
1,29.423722,81.878998,Trust,4,True,UWOR
3,14.306693,81.328269,Charity,1,True,QJZD
4,30.157705,75.973717,Charity,1,True,PSFZ
5,21.626473,92.628809,NGO,1,True,EOYP
3,24.720471,81.126619,Trust,2,True,DEGR
4,23.712253,70.982095,NGO,5,True,CTJM
4,18.705169,78.378068,NGO,3,True,RQTK
2,30.709965,77.90795,Charity,5,True,KPBI
5,17.659571,88.16429,NGO,3,True,GTWB
5,26.030687,79.691561,NGO,4,True,LVFF
1,22.579756,70.250557,Charity,1,True,SSBM
2,24.083276,82.616273,NGO,5,True,HWLG
4,20.62672,71.885795,NGO,2,True,CYPN
3,24.844397,80.122787,Trust,4,False,NAPD
3,17.105301,72.484268,NGO,4,False,RLPD
5,14.50943,71.419161,Trust,4,False,QNQN
3,11.183747,85.122215,NGO,1,True,VQLY
5,26.269611,78.706151,Charity,3,True,VXQE
2,31.120015,90.737372,Trust,1,True,WIPD
1,19.594728,93.5074,NGO,5,True,LJPH
4,10.964724,77.288537,NGO,3,True,TOOK
1,30.586109,85.65763,Trust,3,True,XCGB
3,14.322457,93.828219,Charity,2,True,ZOAP
3,10.251252,88.83894,Trust,5,True,NRXK
2,19.134629,74.312714,Charity,2,False,CFXO
3,16.385656,73.45095,Charity,1,True,YJOL
4,14.723855,87.96561,NGO,5,True,ITOC
5,12.193348,71.906642,NGO,4,True,QRSY
1,27.330132,78.56101,NGO,3,True,OBRT
5,17.35633,77.417481,Charity,4,True,YLOO
5,27.777628,84.076939,Charity,1,True,VIDP
5,14.952964,87.322439,Charity,3,True,HFHJ
2,13.680089,70.250794,Charity,2,True,EPGV
5,32.121058,87.778797,Trust,1,True,VDLF
2,30.583459,85.31435,NGO,1,True,SQPH
5,12.407782,74.852822,Charity,5,True,DMUX
1,11.920517,89.222661,Trust,4,True,PRJV
5,14.543453,70.811144,NGO,1,True,YXRR
3,30.143551,90.716573,Trust,5,True,XKRV
5,15.93325,76.601166,Charity,5,True,XVUX
1,19.556035,82.9235,Charity,5,True,PHUS
2,14.265553,80.405504,Trust,5,True,PLXX
5,17.585496,73.125592,Charity,5,True,DSZC
3,31.993338,82.97155,Charity,1,True,BSKU
5,15.005661,89.047451,Charity,3,False,XXLF
2,15.603938,75.575031,Charity,3,False,SNUN
1,20.999555,72.183755,Charity,4,True,KSYZ
3,24.404235,72.433233,NGO,5,True,RYAU
1,16.359816,74.669228,Trust,5,False,BMKH
1,13.372278,80.876145,NGO,4,True,MXLM
2,30.743704,71.201235,Charity,3,True,VLQU
1,29.626969,91.053185,Charity,5,True,NUAD
1,27.407375,78.425641,Trust,5,True,CLBX
5,14.447511,75.354036,NGO,4,False,WGZT
1,33.041135,91.824364,Trust,5,True,HDEM
2,30.306851,70.827813,NGO,5,True,PLWU
5,25.457155,91.330234,NGO,1,True,ZKQA
2,19.813725,73.98796,Charity,1,True,YZWC
3,14.33633,76.474165,NGO,2,True,BRHY
2,22.96539,92.082565,Trust,4,True,INLM
3,19.430778,87.26454,NGO,5,False,CXPX
2,31.859658,82.684233,Trust,3,True,IVSR
1,30.435612,78.76447,NGO,3,True,JMOO
3,19.408127,80.965199,Charity,1,False,MCHY
2,21.863787,85.733928,NGO,2,False,VNIU
3,22.144583,75.968906,Charity,2,True,FGCS
3,31.075585,91.114153,NGO,4,True,PMFG
2,28.350865,83.183943,Trust,2,True,VCYC
3,19.528542,93.686109,Trust,3,True,HEBY
5,20.212095,77.305018,Charity,1,True,EYYH
4,10.538753,80.822392,Charity,1,True,QFAB
4,20.46824,80.10504,Trust,3,True,ZEDO
3,13.77453,85.471156,Charity,3,True,PKBO
5,24.613928,72.992773,NGO,5,True,ZYQK
4,22.180853,92.93954,Charity,5,True,VCFX
1,33.86926,86.064717,Trust,4,False,OYCJ
4,10.058407,89.705513,Trust,3,True,FJXV
3,20.34975,85.218188,Charity,2,True,QPZA
3,18.346043,91.543651,Trust,4,True,TUPV
2,16.619188,87.374966,NGO,5,False,WGEI
3,27.019034,83.622508,Charity,1,False,KNSC
4,18.352208,87.556077,NGO,2,True,QBAM
1,28.645871,84.405969,NGO,2,True,CEYA
4,22.568046,91.972278,Charity,5,True,DSCY
2,33.400961,73.340941,Charity,4,False,KYTC
3,24.844398,91.902523,NGO,5,False,AFDH
3,27.839856,80.293232,NGO,1,True,ZZPR
3,26.598955,87.881311,NGO,2,False,BGDU
4,31.380046,74.098136,NGO,2,True,WUMW
3,13.969781,89.764863,Trust,4,False,DFPY
4,19.23065,84.398069,NGO,3,False,CSQN
2,27.136547,78.889471,NGO,5,True,VVNB
4,32.612619,77.732704,NGO,5,True,STCA
3,13.96397,72.238091,NGO,5,True,LEAG
3,19.80729,89.476392,NGO,2,True,CGCV
3,18.721519,82.328402,Trust,3,True,XNXZ
4,24.441685,90.68139,NGO,3,True,GWRC
4,26.948184,76.671367,Trust,2,False,XBYT
4,30.03092,71.146412,Trust,4,True,ANXX
3,32.686468,83.695092,Charity,1,True,XNEY
2,30.145699,81.777531,NGO,2,False,QJEE
3,33.655606,86.695064,Trust,5,True,VEFS
2,32.567796,93.084628,Charity,4,True,XOYK
1,30.790506,75.426364,Trust,3,True,AGJW
4,23.225305,76.665681,Trust,3,False,PNXF
4,21.895946,77.803179,Charity,2,True,AWNL
3,26.290894,93.050285,Charity,1,False,VMTJ
3,22.721489,89.624512,Trust,1,True,JBFW
4,11.628788,73.462103,Trust,3,True,ABWK
4,22.924314,71.065819,Charity,5,True,KGBI
4,12.307073,92.904693,Charity,5,False,LKGB
1,14.746667,88.294189,Trust,4,True,JCKO
2,19.780509,76.693017,Charity,4,True,AWIJ
3,16.373833,93.831257,Charity,2,True,RVNX
5,19.213732,92.402119,NGO,2,True,COAF
4,12.248729,80.546838,NGO,4,True,FQAP
1,20.665158,77.276551,Charity,4,True,IIUG
1,15.690512,92.967628,NGO,2,False,WZZC
4,24.386704,79.043008,NGO,5,True,KXIB
3,10.457652,72.680411,NGO,1,True,IYOO
1,28.416526,91.279309,Trust,4,False,QIUU
5,20.713793,83.254163,Trust,2,True,FGLY
3,14.451699,86.838953,NGO,2,True,GQTW
4,33.868581,74.791183,Trust,3,False,VCJL
4,20.690298,89.521926,Trust,4,False,DPRU
1,33.722665,84.176963,NGO,1,True,GPXZ
2,25.921132,73.587962,Charity,1,False,DXJM
1,23.306089,76.567017,Trust,3,True,UPJD
2,15.241624,75.496804,Trust,4,True,PEKQ
1,14.155879,76.210609,Trust,2,False,MJJU
4,23.985759,73.140047,NGO,4,True,MZCK
4,19.587967,92.915156,Trust,5,True,OLUZ
5,12.197687,91.070146,NGO,2,False,SGFK
4,17.249174,76.380599,NGO,1,False,LMUX
4,24.533353,87.647909,NGO,2,True,NIST
5,15.111703,85.252167,NGO,3,True,LQEK
3,10.91296,83.166396,Trust,1,True,RNRX
4,15.805053,80.196546,Charity,3,True,OTYJ
2,18.0989,79.467759,Trust,2,True,TEQM
2,12.814753,84.813775,NGO,3,True,CBOW
1,32.794499,87.882075,Charity,3,True,CHLN
3,11.35645,82.903732,Trust,5,True,PBWD
1,25.775933,93.930269,Charity,4,True,ABPQ
4,18.776774,83.597977,Trust,4,True,EXZF
1,12.451631,92.220274,Trust,5,False,WTHF
3,31.907672,86.089361,Trust,2,True,RMLR
1,23.523121,89.024233,NGO,5,True,UMKW
2,22.748184,85.478187,Charity,5,False,CGTS
1,18.203776,91.770849,Charity,2,True,SWYH
1,24.619242,78.960046,Trust,4,False,WNOQ
4,15.160871,72.111587,Trust,1,False,RQWL
3,27.737915,92.723657,Charity,3,True,GVQL
5,33.495732,86.200776,Charity,2,True,UWQE
2,24.822716,75.791547,Charity,4,True,QNIY
3,24.800945,73.459364,Trust,2,True,QHCS
3,17.64297,75.342432,Charity,4,True,EGMU
2,23.421039,81.175429,Charity,4,True,CUKO
2,31.826554,84.298951,Charity,5,True,LQVB
4,23.736426,83.087134,Trust,2,True,KEEE
4,12.494708,93.130158,NGO,4,True,WLCZ
2,12.611133,77.140619,NGO,3,True,QENH
4,29.467637,78.668787,NGO,2,False,FUIH
3,22.760457,83.427535,NGO,3,False,BVWW
2,31.392265,79.023554,NGO,5,False,HZXD
5,12.265386,74.849182,NGO,3,True,EXUH
2,28.551598,73.493607,NGO,3,True,KYQB
4,12.77138,92.883682,Charity,4,True,MEHJ
1,31.833949,91.687667,Charity,4,False,VVFU
5,11.3575,93.047414,Trust,5,True,XKOA
5,32.862132,87.855862,Charity,3,True,JFMJ
2,13.824897,71.927676,Charity,1,True,NIJE
2,17.733428,70.773331,Trust,5,True,TGDQ
4,33.329161,87.558757,NGO,5,True,PICS
1,27.798523,93.867186,Trust,3,True,IBMH
1,22.615653,85.816234,Charity,5,True,IFCD
2,13.714915,93.071071,Charity,3,True,BWSI
2,11.264811,85.223854,NGO,5,True,AQSF
2,28.140402,93.943781,Trust,4,True,YISS
2,29.340763,88.538753,Charity,2,True,BAFI
2,31.251742,82.464773,NGO,4,True,LCJV
4,21.013227,84.940975,NGO,5,False,MAFK
5,30.928517,72.680621,NGO,4,True,AXGF
1,33.62913,84.388849,Trust,5,True,ZQUP
5,18.059558,76.887046,Charity,1,True,LPCB
4,23.097147,74.13821,NGO,5,False,BLDS
3,11.24757,76.069417,Trust,2,True,VDWK
5,18.937135,89.070251,Trust,2,True,KFVW
5,32.911389,93.537019,Charity,3,False,LOGI
1,10.530719,90.550026,Trust,1,True,AKEC
2,21.985712,76.084018,Charity,1,False,UPSN
5,14.159776,71.006072,Trust,4,True,VEUI
3,12.534609,84.747722,Trust,2,False,HJYJ
3,12.396738,83.672448,Charity,3,True,YAKB
2,19.842993,87.597042,NGO,4,False,TIDO
5,20.53454,81.043927,NGO,3,True,NLUA
1,30.179963,78.863116,Trust,2,True,XFNC
3,30.517003,86.259765,Charity,2,True,LLRW
2,10.790145,83.191729,Trust,2,True,VHES
2,14.81658,71.685285,NGO,2,True,DZYD
5,24.559389,77.617414,Charity,1,True,OFAM
1,10.55882,93.074867,Charity,5,True,WBDC
5,29.080464,90.13955,Trust,4,False,XNUL
3,15.146403,89.265671,NGO,2,False,OLMC
4,12.985298,77.071186,Charity,4,True,NAHE
2,32.789286,78.581971,NGO,3,True,BDDO
3,15.146445,75.151624,Charity,3,True,LDAM
5,25.609653,92.915108,Charity,1,True,KXWV
5,13.75627,71.293272,NGO,5,False,SCFD
5,26.695713,74.855613,Charity,1,False,JUMD
3,11.196526,72.740347,Trust,4,False,COQS
1,15.757149,77.370693,Charity,1,True,RBCT
2,10.457651,77.353232,NGO,4,True,XDXJ
4,16.567619,74.064569,Charity,4,True,OIEN
5,31.056152,77.831638,Trust,2,True,KVLL
4,31.566202,92.445521,Charity,3,True,HYCL
4,22.252668,93.625377,Charity,3,True,LFIX
4,30.427987,88.946571,Charity,1,False,GFJV
3,15.458873,80.394073,NGO,3,True,RKRH
2,10.434249,82.103333,Charity,4,True,UEXG
4,22.991068,75.091945,Trust,5,True,MFTG
1,15.936815,86.872037,NGO,2,True,IZDQ
3,13.252788,91.627799,Trust,2,False,UQAY
1,26.943495,80.100738,Charity,4,True,PQDH
3,20.25301,87.376809,Charity,4,True,BVNU
2,13.511406,79.678571,NGO,1,True,OEYW
5,10.363291,86.806031,Trust,2,True,AYTL
1,13.687666,90.103566,Trust,3,True,PFOC
2,31.776113,87.306506,NGO,1,True,WTDV
4,11.955476,88.610354,Charity,1,False,MRUX
1,26.429855,77.185248,Trust,2,True,WKEM
1,24.248441,87.039883,Trust,5,True,PYIG
5,20.667426,85.125826,Charity,5,True,EAYB
1,15.598661,84.781076,Trust,1,True,JTOP
2,33.952363,83.072531,Trust,5,True,BTVH
1,33.950474,83.780546,NGO,3,True,MLXP
2,15.997289,72.076813,Trust,1,False,RUQL
4,21.111833,83.000386,Trust,3,True,FMVD
2,31.919156,80.502394,Trust,4,False,BVWU
5,33.559399,72.675187,Charity,1,True,SSTH
1,24.745038,82.225107,NGO,2,False,DBXZ
3,18.068078,70.279279,Charity,3,True,TMZG
2,17.947176,87.381331,Charity,1,False,HGOW
2,15.721407,93.151363,NGO,4,True,XRLS
3,33.574343,71.046027,Trust,2,True,ZPLR
3,10.634275,75.352038,NGO,1,True,YXOO
5,10.69599,83.26774,Trust,4,True,YUUM
3,23.466042,83.227264,Charity,2,False,RYAJ
4,16.90421,90.727481,Trust,1,True,MQCA
2,31.348173,80.533353,NGO,1,False,HQER
1,21.129426,93.961326,Charity,5,True,RMYI
2,30.28648,81.554743,Charity,1,True,INXW
5,30.91733,81.417982,NGO,2,False,PPMZ
2,28.639353,72.29325,NGO,3,False,RLXF
5,26.489266,89.55505,Charity,3,True,GCDE
2,14.99077,71.260655,NGO,1,True,OJBS
1,23.571762,86.042337,Trust,5,True,NKLH
5,31.091954,93.02808,NGO,5,True,PEJN
4,28.541385,74.436699,Trust,3,True,YTSV
5,26.18222,76.190195,Charity,1,True,NEEL
4,27.76737,81.140545,Trust,3,False,CCFG
5,10.066358,84.835166,Charity,3,True,SHQS
2,27.281804,73.954141,Trust,1,True,FVYO
2,12.858068,77.998987,Trust,2,True,SVFY
5,20.797612,81.712856,NGO,5,True,LVIC
2,23.275885,87.342138,NGO,4,True,TXDI
4,33.778218,90.78068,Trust,5,True,AIWW
2,33.755058,76.712779,Trust,2,True,OCNB
4,18.931936,81.315825,Trust,3,True,LNZL
2,22.069124,88.478076,Charity,3,True,EFTE
2,15.066347,80.620572,Charity,3,False,FRDH
2,17.502213,93.613805,Trust,2,True,YGIL
5,10.202992,83.569548,NGO,3,False,LBTF
5,23.972896,88.278749,NGO,1,True,TBRS
1,24.400223,72.040196,NGO,1,True,YDZO
1,19.367382,74.919204,Charity,1,True,TGZH
5,19.241541,76.421713,NGO,4,True,ESXB
3,20.006717,78.202888,Charity,1,True,AJYR
2,24.493118,76.01912,NGO,4,True,QIYK
5,23.129822,71.756048,NGO,1,True,ZJMW
1,32.426372,87.891429,Trust,2,False,ZILZ
3,12.149179,71.9513,NGO,4,True,WTRQ
5,32.737228,92.276477,Charity,3,False,GRTI
3,13.297526,83.260646,Trust,5,True,YUXG
2,23.920072,82.382194,NGO,3,False,SWYG
1,25.04574,87.391404,Charity,5,True,JUMY
4,32.256128,74.513447,Charity,2,True,RZGH
4,25.794905,74.985111,Charity,2,True,ELSF
1,15.397379,79.247735,Charity,5,False,KODE
3,32.949933,91.438416,Trust,1,True,DRRZ
1,21.276547,84.106128,NGO,5,True,WAVH
1,21.003861,91.619941,NGO,1,True,LFKU
4,24.906319,74.548079,Trust,5,True,OIUK
4,21.616731,73.233286,NGO,4,False,AIPK
1,27.882863,70.542272,Trust,2,True,IOXO
4,28.462829,70.713112,NGO,5,True,KHNW
1,10.424592,93.768683,Trust,4,False,HRMQ
3,19.408202,70.777555,NGO,1,True,RJER
1,16.170426,79.487251,NGO,5,True,HQIH
2,17.896128,72.514187,NGO,1,True,LTKL
1,24.922177,75.974306,Charity,5,True,BEPT
1,20.118176,80.233952,Trust,1,True,YCID
3,13.239225,79.904491,NGO,1,True,CCJR
5,10.28846,70.121632,NGO,1,False,VQCT
5,22.541779,89.204883,Charity,2,True,LNMV
3,16.533162,73.552867,Charity,2,True,PMTB
3,28.122959,90.158417,Trust,2,True,UHEJ
5,24.957676,77.55694,NGO,1,True,WJEZ
3,22.079139,70.285355,Charity,2,True,ABCQ
3,17.038306,90.302412,NGO,2,False,EZTB
2,26.830996,87.024135,Trust,3,False,OQIK
4,26.742377,77.729126,NGO,4,False,FOVB
3,16.270923,81.198483,NGO,1,True,PLIV
5,10.055918,89.702155,NGO,1,True,HLNH
1,29.185306,75.068965,NGO,4,False,YYDP
3,14.988561,70.27,Trust,5,True,STIN
1,18.883891,80.576748,NGO,4,False,CYYY
2,11.294821,78.90991,NGO,3,True,UGIS
4,10.627851,91.186717,Trust,5,True,HTFF
1,26.675011,92.340163,Charity,5,True,VHAU
2,27.928447,91.844709,Trust,2,True,XLDI
1,29.470473,76.040225,Charity,2,True,ZBEO
5,30.535255,80.674692,Trust,3,True,EJMI
4,20.666563,70.245892,NGO,5,True,EIQT
3,24.867073,89.672743,NGO,3,True,LLVK
5,19.674534,88.018484,Charity,1,True,LHSY
1,27.360531,86.53754,Charity,5,False,NRDL
3,23.994041,85.844516,Trust,3,False,SAYR
3,24.357674,84.488554,Charity,5,False,MPQY
3,23.648075,81.304232,Charity,1,False,QOMU
4,18.51197,74.971041,NGO,1,True,YCKO
1,33.609799,87.659523,Trust,1,True,IQPJ
5,28.31066,70.844043,Trust,3,True,FFNT
3,19.038208,73.44797,Trust,4,True,NKJK
5,32.091649,86.493118,Trust,4,True,ERXD
3,15.200685,80.083813,Charity,3,True,LWJQ
2,18.204245,79.414212,Trust,1,False,SDZV
3,29.385114,92.600481,NGO,4,True,ULDC
5,33.651551,88.285019,NGO,1,False,GILU
1,15.786729,86.520783,NGO,4,False,HGKF
1,14.058751,90.610876,NGO,5,True,RYCV
3,12.670081,90.754853,Trust,2,True,ZBNI
4,18.308169,73.603369,Charity,3,True,FZMR
2,11.526163,92.161261,Trust,4,True,GVEO
3,28.807537,83.221453,Charity,2,False,LUZG
5,17.990008,87.589021,Trust,1,True,AJCW
3,21.701252,80.764033,NGO,2,True,BUQK
4,23.361041,79.378391,NGO,5,False,MJQT
5,18.907069,83.705499,Charity,2,True,RUVK
1,24.485885,93.86992,Charity,3,True,LRHX
4,33.613529,89.854556,NGO,2,True,MZGQ
5,27.966581,82.552158,Trust,1,False,NNCW
1,26.705481,85.796943,NGO,4,True,ARVZ
1,28.066406,82.203256,NGO,3,True,RZPV
4,31.810278,81.685719,NGO,2,True,OGOM
5,26.879923,89.578498,Trust,3,True,EKME
4,18.778397,84.707213,Charity,5,True,PTRE
5,22.73235,74.546998,Charity,1,True,PQGS
4,15.398116,93.054591,Charity,1,True,WWET
2,22.706192,74.324755,Charity,3,True,OWLO
2,18.089831,72.800382,Trust,2,False,QLIS
4,11.110266,71.874126,NGO,4,True,YUOK
1,14.428407,84.179588,NGO,3,False,LVVQ
3,32.79275,83.486225,Trust,3,True,CVPQ
1,12.068847,90.117382,NGO,3,True,NHGF
3,19.814806,89.779273,Charity,5,True,BXWX
2,19.614129,73.308829,Trust,4,True,XCCF
2,29.89453,73.487337,Charity,2,True,UMQQ
1,29.328698,78.736026,NGO,2,True,YBIM
5,26.054753,83.769004,Trust,5,False,MKRO
3,15.138768,84.215606,Trust,4,True,FQPQ
3,29.903194,83.270042,Trust,1,True,AETK
2,10.30389,89.699632,Trust,5,False,EUKA
5,31.73901,76.078904,Charity,3,False,OWXL
4,12.256893,93.142069,NGO,4,False,EZIQ
1,27.06609,72.459896,Trust,1,True,SOVM
4,13.033028,75.188447,Charity,1,True,WSMS
5,18.821457,71.59126,Trust,2,True,AMHV
2,18.369275,77.410697,Trust,4,False,LMEE
3,20.624471,77.677117,Trust,3,True,HLUA
1,26.03224,87.912019,Trust,5,False,WWOW
5,14.845957,77.059549,NGO,3,True,YLXS
5,32.824915,76.912499,Trust,4,True,ICTB
3,23.648778,86.168088,Charity,3,True,TLRY
1,31.170085,70.643821,Trust,3,False,KBSJ
1,16.522605,91.595048,Trust,3,True,ZDAE
3,21.445883,89.825288,Charity,4,True,EOAE
1,18.855468,74.728946,NGO,5,True,XRUV
3,26.429872,81.403792,NGO,5,True,HPXD
1,19.331635,91.655802,Trust,1,True,LZUK
1,10.627513,83.4594,Charity,2,True,CLJC
5,32.908103,71.25999,Charity,5,False,TOXK
4,13.71021,86.936739,Trust,5,True,HCAA
3,25.563022,80.659589,Charity,5,False,OFDK
4,10.921848,71.936425,NGO,3,True,LHAD
4,16.441882,73.217746,Trust,5,True,WYJG
3,28.741749,72.540467,NGO,4,True,MRES
2,32.480312,71.897496,Charity,3,True,HMZL
2,29.781925,85.988351,Charity,4,True,UDBG
5,13.001459,77.227928,NGO,5,False,VQEB
5,32.138879,82.070603,Charity,3,False,GQZZ
5,18.097962,81.555069,NGO,1,True,ALLR
4,25.333722,80.05605,NGO,1,True,YWCB
4,30.765894,77.337303,Trust,2,True,NDWR
2,25.709615,79.09083,Charity,2,True,AYGK
1,14.555047,82.993797,Trust,5,True,YUBU
5,29.442431,76.042755,NGO,2,True,WLDR
3,14.489998,70.336861,Trust,1,True,BVRO
1,10.497248,70.509788,NGO,4,True,JYZC
2,18.542868,78.62301,NGO,1,True,BRHL
2,12.86059,85.997436,Charity,4,False,QNHC
4,21.234555,85.346579,Trust,3,True,WEED
4,13.510322,84.956515,NGO,1,True,QFQA
1,10.841334,83.87021,Charity,3,True,AUAJ
2,11.726538,82.522834,NGO,2,True,JWSV
2,22.917975,87.161593,NGO,4,True,HJYN
5,22.445404,78.382685,Trust,5,True,PJVX
5,27.041851,93.097679,NGO,5,True,EKBO
