visibility_level,LAT,LONG,Type,Quality,Valid,name_code,NOT_WATER
3,13.969781,89.764863,Trust,4,False,DFPY,False
4,19.23065,84.398069,NGO,3,False,CSQN,True
2,27.136547,78.889471,NGO,5,True,VVNB,True
4,32.612619,77.732704,NGO,5,True,STCA,True
3,13.96397,72.238091,NGO,5,True,LEAG,False
3,19.80729,89.476392,NGO,2,True,CGCV,False
3,18.721519,82.328402,Trust,3,True,XNXZ,True
4,24.441685,90.68139,NGO,3,True,GWRC,True
4,26.948184,76.671367,Trust,2,False,XBYT,True
4,30.03092,71.146412,Trust,4,True,ANXX,True
3,32.686468,83.695092,Charity,1,True,XNEY,True
2,30.145699,81.777531,NGO,2,False,QJEE,True
3,33.655606,86.695064,Trust,5,True,VEFS,True
2,32.567796,93.084628,Charity,4,True,XOYK,True
1,30.790506,75.426364,Trust,3,True,AGJW,True
4,23.225305,76.665681,Trust,3,False,PNXF,True
4,21.895946,77.803179,Charity,2,True,AWNL,True
3,26.290894,93.050285,Charity,1,False,VMTJ,True
3,22.721489,89.624512,Trust,1,True,JBFW,True
4,11.628788,73.462103,Trust,3,True,ABWK,False
4,22.924314,71.065819,Charity,5,True,KGBI,True
4,12.307073,92.904693,Charity,5,False,LKGB,False
1,14.746667,88.294189,Trust,4,True,JCKO,False
2,19.780509,76.693017,Charity,4,True,AWIJ,True
3,16.373833,93.831257,Charity,2,True,RVNX,False
5,19.213732,92.402119,NGO,2,True,COAF,False
4,12.248729,80.546838,NGO,4,True,FQAP,False
1,20.665158,77.276551,Charity,4,True,IIUG,True
1,15.690512,92.967628,NGO,2,False,WZZC,False
4,24.386704,79.043008,NGO,5,True,KXIB,True
3,10.457652,72.680411,NGO,1,True,IYOO,False
1,28.416526,91.279309,Trust,4,False,QIUU,True
5,20.713793,83.254163,Trust,2,True,FGLY,True
3,14.451699,86.838953,NGO,2,True,GQTW,False
4,33.868581,74.791183,Trust,3,False,VCJL,True
4,20.690298,89.521926,Trust,4,False,DPRU,False
1,33.722665,84.176963,NGO,1,True,GPXZ,True
2,25.921132,73.587962,Charity,1,False,DXJM,True
1,23.306089,76.567017,Trust,3,True,UPJD,True
2,15.241624,75.496804,Trust,4,True,PEKQ,True
1,14.155879,76.210609,Trust,2,False,MJJU,True
4,23.985759,73.140047,NGO,4,True,MZCK,True
4,19.587967,92.915156,Trust,5,True,OLUZ,False
5,12.197687,91.070146,NGO,2,False,SGFK,False
4,17.249174,76.380599,NGO,1,False,LMUX,True
4,24.533353,87.647909,NGO,2,True,NIST,True
5,15.111703,85.252167,NGO,3,True,LQEK,False
3,10.91296,83.166396,Trust,1,True,RNRX,False
4,15.805053,80.196546,Charity,3,True,OTYJ,True
2,18.0989,79.467759,Trust,2,True,TEQM,True
2,12.814753,84.813775,NGO,3,True,CBOW,False
1,32.794499,87.882075,Charity,3,True,CHLN,True
3,11.35645,82.903732,Trust,5,True,PBWD,False
1,25.775933,93.930269,Charity,4,True,ABPQ,True
4,18.776774,83.597977,Trust,4,True,EXZF,True
1,12.451631,92.220274,Trust,5,False,WTHF,False
3,31.907672,86.089361,Trust,2,True,RMLR,True
1,23.523121,89.024233,NGO,5,True,UMKW,True
2,22.748184,85.478187,Charity,5,False,CGTS,True
1,18.203776,91.770849,Charity,2,True,SWYH,False
1,24.619242,78.960046,Trust,4,False,WNOQ,True
4,15.160871,72.111587,Trust,1,False,RQWL,False
3,27.737915,92.723657,Charity,3,True,GVQL,True
5,33.495732,86.200776,Charity,2,True,UWQE,True
2,24.822716,75.791547,Charity,4,True,QNIY,True
3,24.800945,73.459364,Trust,2,True,QHCS,True
3,17.64297,75.342432,Charity,4,True,EGMU,True
2,23.421039,81.175429,Charity,4,True,CUKO,True
2,31.826554,84.298951,Charity,5,True,LQVB,True
4,23.736426,83.087134,Trust,2,True,KEEE,True
4,12.494708,93.130158,NGO,4,True,WLCZ,False
2,12.611133,77.140619,NGO,3,True,QENH,True
4,29.467637,78.668787,NGO,2,False,FUIH,True
3,22.760457,83.427535,NGO,3,False,BVWW,True
2,31.392265,79.023554,NGO,5,False,HZXD,True
5,12.265386,74.849182,NGO,3,True,EXUH,False
2,28.551598,73.493607,NGO,3,True,KYQB,True
4,12.77138,92.883682,Charity,4,True,MEHJ,True
1,31.833949,91.687667,Charity,4,False,VVFU,True
5,11.3575,93.047414,Trust,5,True,XKOA,False
5,32.862132,87.855862,Charity,3,True,JFMJ,True
2,13.824897,71.927676,Charity,1,True,NIJE,False
2,17.733428,70.773331,Trust,5,True,TGDQ,False
4,33.329161,87.558757,NGO,5,True,PICS,True
1,27.798523,93.867186,Trust,3,True,IBMH,True
1,22.615653,85.816234,Charity,5,True,IFCD,True
2,13.714915,93.071071,Charity,3,True,BWSI,False
2,11.264811,85.223854,NGO,5,True,AQSF,False
2,28.140402,93.943781,Trust,4,True,YISS,True
2,29.340763,88.538753,Charity,2,True,BAFI,True
2,31.251742,82.464773,NGO,4,True,LCJV,True
4,21.013227,84.940975,NGO,5,False,MAFK,True
5,30.928517,72.680621,NGO,4,True,AXGF,True
1,33.62913,84.388849,Trust,5,True,ZQUP,True
5,18.059558,76.887046,Charity,1,True,LPCB,True
4,23.097147,74.13821,NGO,5,False,BLDS,True
3,11.24757,76.069417,Trust,2,True,VDWK,True
5,18.937135,89.070251,Trust,2,True,KFVW,False
5,32.911389,93.537019,Charity,3,False,LOGI,True
1,10.530719,90.550026,Trust,1,True,AKEC,False
2,21.985712,76.084018,Charity,1,False,UPSN,True
5,14.159776,71.006072,Trust,4,True,VEUI,False
3,12.534609,84.747722,Trust,2,False,HJYJ,False
3,12.396738,83.672448,Charity,3,True,YAKB,False
2,19.842993,87.597042,NGO,4,False,TIDO,False
5,20.53454,81.043927,NGO,3,True,NLUA,True
1,30.179963,78.863116,Trust,2,True,XFNC,True
3,30.517003,86.259765,Charity,2,True,LLRW,True
2,10.790145,83.191729,Trust,2,True,VHES,False
2,14.81658,71.685285,NGO,2,True,DZYD,False
5,24.559389,77.617414,Charity,1,True,OFAM,True
1,10.55882,93.074867,Charity,5,True,WBDC,False
5,29.080464,90.13955,Trust,4,False,XNUL,True
3,15.146403,89.265671,NGO,2,False,OLMC,False
4,12.985298,77.071186,Charity,4,True,NAHE,True
2,32.789286,78.581971,NGO,3,True,BDDO,True
3,15.146445,75.151624,Charity,3,True,LDAM,True
5,25.609653,92.915108,Charity,1,True,KXWV,True
5,13.75627,71.293272,NGO,5,False,SCFD,False
5,26.695713,74.855613,Charity,1,False,JUMD,True
3,11.196526,72.740347,Trust,4,False,COQS,False
1,15.757149,77.370693,Charity,1,True,RBCT,True
2,10.457651,77.353232,NGO,4,True,XDXJ,True
4,16.567619,74.064569,Charity,4,True,OIEN,True
5,31.056152,77.831638,Trust,2,True,KVLL,True
4,31.566202,92.445521,Charity,3,True,HYCL,True
4,22.252668,93.625377,Charity,3,True,LFIX,True
4,30.427987,88.946571,Charity,1,False,GFJV,True
3,15.458873,80.394073,NGO,3,True,RKRH,False
2,10.434249,82.103333,Charity,4,True,UEXG,False
4,22.991068,75.091945,Trust,5,True,MFTG,True
1,15.936815,86.872037,NGO,2,True,IZDQ,False
3,13.252788,91.627799,Trust,2,False,UQAY,False
1,26.943495,80.100738,Charity,4,True,PQDH,True
3,20.25301,87.376809,Charity,4,True,BVNU,False
2,13.511406,79.678571,NGO,1,True,OEYW,True
5,10.363291,86.806031,Trust,2,True,AYTL,False
1,13.687666,90.103566,Trust,3,True,PFOC,False
2,31.776113,87.306506,NGO,1,True,WTDV,True
4,11.955476,88.610354,Charity,1,False,MRUX,False
1,26.429855,77.185248,Trust,2,True,WKEM,True
1,24.248441,87.039883,Trust,5,True,PYIG,True
5,20.667426,85.125826,Charity,5,True,EAYB,True
1,15.598661,84.781076,Trust,1,True,JTOP,False
2,33.952363,83.072531,Trust,5,True,BTVH,True
1,33.950474,83.780546,NGO,3,True,MLXP,True
2,15.997289,72.076813,Trust,1,False,RUQL,False
4,21.111833,83.000386,Trust,3,True,FMVD,True
2,31.919156,80.502394,Trust,4,False,BVWU,True
5,33.559399,72.675187,Charity,1,True,SSTH,True
1,24.745038,82.225107,NGO,2,False,DBXZ,True
3,18.068078,70.279279,Charity,3,True,TMZG,False
2,17.947176,87.381331,Charity,1,False,HGOW,False
2,15.721407,93.151363,NGO,4,True,XRLS,False
3,33.574343,71.046027,Trust,2,True,ZPLR,True
3,10.634275,75.352038,NGO,1,True,YXOO,False
5,10.69599,83.26774,Trust,4,True,YUUM,False
3,23.466042,83.227264,Charity,2,False,RYAJ,True
4,16.90421,90.727481,Trust,1,True,MQCA,False
2,31.348173,80.533353,NGO,1,False,HQER,True
1,21.129426,93.961326,Charity,5,True,RMYI,True
2,30.28648,81.554743,Charity,1,True,INXW,True
5,30.91733,81.417982,NGO,2,False,PPMZ,True
2,28.639353,72.29325,NGO,3,False,RLXF,True
5,26.489266,89.55505,Charity,3,True,GCDE,True
2,14.99077,71.260655,NGO,1,True,OJBS,False
1,23.571762,86.042337,Trust,5,True,NKLH,True
5,31.091954,93.02808,NGO,5,True,PEJN,True
4,28.541385,74.436699,Trust,3,True,YTSV,True
5,26.18222,76.190195,Charity,1,True,NEEL,True
4,27.76737,81.140545,Trust,3,False,CCFG,True
5,10.066358,84.835166,Charity,3,True,SHQS,False
2,27.281804,73.954141,Trust,1,True,FVYO,True
2,12.858068,77.998987,Trust,2,True,SVFY,True
5,20.797612,81.712856,NGO,5,True,LVIC,True
2,23.275885,87.342138,NGO,4,True,TXDI,True
4,33.778218,90.78068,Trust,5,True,AIWW,True
2,33.755058,76.712779,Trust,2,True,OCNB,True
4,18.931936,81.315825,Trust,3,True,LNZL,True
2,22.069124,88.478076,Charity,3,True,EFTE,True
2,15.066347,80.620572,Charity,3,False,FRDH,False
2,17.502213,93.613805,Trust,2,True,YGIL,False
5,10.202992,83.569548,NGO,3,False,LBTF,False
5,23.972896,88.278749,NGO,1,True,TBRS,True
1,24.400223,72.040196,NGO,1,True,YDZO,True
1,19.367382,74.919204,Charity,1,True,TGZH,True
5,19.241541,76.421713,NGO,4,True,ESXB,True
3,20.006717,78.202888,Charity,1,True,AJYR,True
2,24.493118,76.01912,NGO,4,True,QIYK,True
5,23.129822,71.756048,NGO,1,True,ZJMW,True
1,32.426372,87.891429,Trust,2,False,ZILZ,True
3,12.149179,71.9513,NGO,4,True,WTRQ,False
5,32.737228,92.276477,Charity,3,False,GRTI,True
3,13.297526,83.260646,Trust,5,True,YUXG,False
2,23.920072,82.382194,NGO,3,False,SWYG,True
1,25.04574,87.391404,Charity,5,True,JUMY,True
4,32.256128,74.513447,Charity,2,True,RZGH,True
4,25.794905,74.985111,Charity,2,True,ELSF,True
1,15.397379,79.247735,Charity,5,False,KODE,True
3,32.949933,91.438416,Trust,1,True,DRRZ,True
1,21.276547,84.106128,NGO,5,True,WAVH,True
1,21.003861,91.619941,NGO,1,True,LFKU,False
4,24.906319,74.548079,Trust,5,True,OIUK,True
4,21.616731,73.233286,NGO,4,False,AIPK,True
1,27.882863,70.542272,Trust,2,True,IOXO,True
4,28.462829,70.713112,NGO,5,True,KHNW,True
1,10.424592,93.768683,Trust,4,False,HRMQ,False
3,19.408202,70.777555,NGO,1,True,RJER,False
1,16.170426,79.487251,NGO,5,True,HQIH,True
2,17.896128,72.514187,NGO,1,True,LTKL,False
1,24.922177,75.974306,Charity,5,True,BEPT,True
1,20.118176,80.233952,Trust,1,True,YCID,True
3,13.239225,79.904491,NGO,1,True,CCJR,True
5,10.28846,70.121632,NGO,1,False,VQCT,False
5,22.541779,89.204883,Charity,2,True,LNMV,True
3,16.533162,73.552867,Charity,2,True,PMTB,True
3,28.122959,90.158417,Trust,2,True,UHEJ,True
5,24.957676,77.55694,NGO,1,True,WJEZ,True
3,22.079139,70.285355,Charity,2,True,ABCQ,True
3,17.038306,90.302412,NGO,2,False,EZTB,False
2,26.830996,87.024135,Trust,3,False,OQIK,True
4,26.742377,77.729126,NGO,4,False,FOVB,True
3,16.270923,81.198483,NGO,1,True,PLIV,True
5,10.055918,89.702155,NGO,1,True,HLNH,False
1,29.185306,75.068965,NGO,4,False,YYDP,True
3,14.988561,70.27,Trust,5,True,STIN,False
1,18.883891,80.576748,NGO,4,False,CYYY,True
2,11.294821,78.90991,NGO,3,True,UGIS,True
4,10.627851,91.186717,Trust,5,True,HTFF,False
1,26.675011,92.340163,Charity,5,True,VHAU,True
2,27.928447,91.844709,Trust,2,True,XLDI,True
1,29.470473,76.040225,Charity,2,True,ZBEO,True
5,30.535255,80.674692,Trust,3,True,EJMI,True
4,20.666563,70.245892,NGO,5,True,EIQT,False
3,24.867073,89.672743,NGO,3,True,LLVK,True
5,19.674534,88.018484,Charity,1,True,LHSY,False
1,27.360531,86.53754,Charity,5,False,NRDL,True
3,23.994041,85.844516,Trust,3,False,SAYR,True
3,24.357674,84.488554,Charity,5,False,MPQY,True
3,23.648075,81.304232,Charity,1,False,QOMU,True
4,18.51197,74.971041,NGO,1,True,YCKO,True
1,33.609799,87.659523,Trust,1,True,IQPJ,True
5,28.31066,70.844043,Trust,3,True,FFNT,True
3,19.038208,73.44797,Trust,4,True,NKJK,True
5,32.091649,86.493118,Trust,4,True,ERXD,True
3,15.200685,80.083813,Charity,3,True,LWJQ,True
2,18.204245,79.414212,Trust,1,False,SDZV,True
3,29.385114,92.600481,NGO,4,True,ULDC,True
5,33.651551,88.285019,NGO,1,False,GILU,True
1,15.786729,86.520783,NGO,4,False,HGKF,False
1,14.058751,90.610876,NGO,5,True,RYCV,False
3,12.670081,90.754853,Trust,2,True,ZBNI,False
4,18.308169,73.603369,Charity,3,True,FZMR,True
2,11.526163,92.161261,Trust,4,True,GVEO,False
3,28.807537,83.221453,Charity,2,False,LUZG,True
5,17.990008,87.589021,Trust,1,True,AJCW,False
3,21.701252,80.764033,NGO,2,True,BUQK,True
4,23.361041,79.378391,NGO,5,False,MJQT,True
5,18.907069,83.705499,Charity,2,True,RUVK,True
1,24.485885,93.86992,Charity,3,True,LRHX,True
4,33.613529,89.854556,NGO,2,True,MZGQ,True
5,27.966581,82.552158,Trust,1,False,NNCW,True
1,26.705481,85.796943,NGO,4,True,ARVZ,True
1,28.066406,82.203256,NGO,3,True,RZPV,True
4,31.810278,81.685719,NGO,2,True,OGOM,True
5,26.879923,89.578498,Trust,3,True,EKME,True
4,18.778397,84.707213,Charity,5,True,PTRE,False
5,22.73235,74.546998,Charity,1,True,PQGS,True
4,15.398116,93.054591,Charity,1,True,WWET,False
2,22.706192,74.324755,Charity,3,True,OWLO,True
2,18.089831,72.800382,Trust,2,False,QLIS,False
4,11.110266,71.874126,NGO,4,True,YUOK,False
1,14.428407,84.179588,NGO,3,False,LVVQ,False
3,32.79275,83.486225,Trust,3,True,CVPQ,True
1,12.068847,90.117382,NGO,3,True,NHGF,False
3,19.814806,89.779273,Charity,5,True,BXWX,False
2,19.614129,73.308829,Trust,4,True,XCCF,True
2,29.89453,73.487337,Charity,2,True,UMQQ,True
1,29.328698,78.736026,NGO,2,True,YBIM,True
5,26.054753,83.769004,Trust,5,False,MKRO,True
3,15.138768,84.215606,Trust,4,True,FQPQ,False
3,29.903194,83.270042,Trust,1,True,AETK,True
2,10.30389,89.699632,Trust,5,False,EUKA,False
5,31.73901,76.078904,Charity,3,False,OWXL,True
4,12.256893,93.142069,NGO,4,False,EZIQ,False
1,27.06609,72.459896,Trust,1,True,SOVM,True
4,13.033028,75.188447,Charity,1,True,WSMS,True
5,18.821457,71.59126,Trust,2,True,AMHV,False
2,18.369275,77.410697,Trust,4,False,LMEE,True
3,20.624471,77.677117,Trust,3,True,HLUA,True
1,26.03224,87.912019,Trust,5,False,WWOW,True
5,14.845957,77.059549,NGO,3,True,YLXS,True
5,32.824915,76.912499,Trust,4,True,ICTB,True
3,23.648778,86.168088,Charity,3,True,TLRY,True
1,31.170085,70.643821,Trust,3,False,KBSJ,True
1,16.522605,91.595048,Trust,3,True,ZDAE,False
3,21.445883,89.825288,Charity,4,True,EOAE,False
1,18.855468,74.728946,NGO,5,True,XRUV,True
3,26.429872,81.403792,NGO,5,True,HPXD,True
1,19.331635,91.655802,Trust,1,True,LZUK,False
1,10.627513,83.4594,Charity,2,True,CLJC,False
5,32.908103,71.25999,Charity,5,False,TOXK,True
4,13.71021,86.936739,Trust,5,True,HCAA,False
3,25.563022,80.659589,Charity,5,False,OFDK,True
4,10.921848,71.936425,NGO,3,True,LHAD,False
4,16.441882,73.217746,Trust,5,True,WYJG,False
3,28.741749,72.540467,NGO,4,True,MRES,True
2,32.480312,71.897496,Charity,3,True,HMZL,True
2,29.781925,85.988351,Charity,4,True,UDBG,True
5,13.001459,77.227928,NGO,5,False,VQEB,True
5,32.138879,82.070603,Charity,3,False,GQZZ,True
5,18.097962,81.555069,NGO,1,True,ALLR,True
4,25.333722,80.05605,NGO,1,True,YWCB,True
4,30.765894,77.337303,Trust,2,True,NDWR,True
2,25.709615,79.09083,Charity,2,True,AYGK,True
1,14.555047,82.993797,Trust,5,True,YUBU,False
5,29.442431,76.042755,NGO,2,True,WLDR,True
3,14.489998,70.336861,Trust,1,True,BVRO,False
1,10.497248,70.509788,NGO,4,True,JYZC,False
2,18.542868,78.62301,NGO,1,True,BRHL,True
2,12.86059,85.997436,Charity,4,False,QNHC,False
4,21.234555,85.346579,Trust,3,True,WEED,True
4,13.510322,84.956515,NGO,1,True,QFQA,False
1,10.841334,83.87021,Charity,3,True,AUAJ,False
2,11.726538,82.522834,NGO,2,True,JWSV,False
2,22.917975,87.161593,NGO,4,True,HJYN,True
5,22.445404,78.382685,Trust,5,True,PJVX,True
5,27.041851,93.097679,NGO,5,True,EKBO,True
4,28.649227,78.496493,NGO,4,True,URUZ,True
2,17.238376,76.675766,Trust,5,False,CNQE,True
2,13.695999,89.486829,Trust,2,True,PZGD,False
3,27.096968,88.239804,Trust,3,True,AVXI,True
4,12.974305,73.632141,Charity,4,True,NZZN,False
5,23.328054,73.416034,Trust,5,False,IPXH,True
2,12.184918,92.12711,Charity,5,True,FDBT,False
4,19.007512,81.509601,Charity,4,True,MMSO,True
2,19.283196,89.641005,Charity,4,True,LEZG,False
2,26.741097,80.730413,NGO,1,False,QREI,True
1,22.739249,70.42543,Trust,4,True,STKU,True
1,19.906109,93.693522,Charity,2,True,IXBE,True
1,12.857975,86.685042,Charity,2,False,DRVR,False
5,31.014064,81.153546,Trust,4,False,MVIW,True
2,17.491713,93.784356,Charity,4,True,CNHW,False
5,29.833611,70.215293,Charity,5,True,GPVN,True
5,27.664194,72.644166,Charity,1,True,SUDL,True
2,29.605355,79.063757,Trust,5,True,FPVC,True
4,21.631557,88.746282,Trust,5,True,OBYP,True
3,23.731147,79.017858,Charity,4,True,MRNY,True
5,26.13913,81.564781,Trust,3,True,SQVI,True
1,11.405743,89.71174,Trust,5,False,DOKB,False
1,23.254471,73.935274,NGO,1,False,WKLH,True
1,33.700519,75.418346,Charity,4,True,PZFI,True
3,31.254359,91.262644,NGO,3,False,LHGD,True
2,25.244355,90.736096,Trust,3,True,ZDRL,True
5,15.475645,90.481922,NGO,2,False,DHEO,False
4,19.065396,89.817077,NGO,3,False,NWYN,False
5,24.411022,83.40544,Charity,5,True,MUQF,True
1,14.726661,85.688839,Trust,4,True,HLNL,False
2,21.852475,74.287397,Charity,4,True,EKVY,True
1,27.88785,90.138601,NGO,5,True,EDCJ,True
2,29.167665,90.50604,Charity,5,True,QWVJ,True
2,27.399161,86.295197,Charity,4,True,SISK,True
2,18.11692,84.746259,NGO,5,False,KXGM,False
5,18.689103,77.360807,NGO,3,False,JACW,True
3,17.702011,91.685662,Trust,3,True,ADHA,False
4,19.381502,82.09474,NGO,4,True,NOUK,True
3,16.85697,72.561155,Charity,4,True,YCCT,False
5,15.000701,72.621744,Trust,2,True,BOET,False
1,30.314156,89.535012,Trust,3,True,GKQV,True
1,28.445017,81.828426,Charity,2,True,DWMB,False
1,27.980768,88.958389,Charity,1,True,GRTO,True
2,17.311216,72.022247,NGO,3,False,TXRP,False
2,32.350615,80.280639,Charity,5,True,EUBN,True
2,20.73491,76.865624,Trust,4,True,WCWL,True
4,12.857414,80.774313,Trust,2,True,PALB,False
2,30.157804,80.617618,NGO,3,True,DYKS,True
3,22.335626,83.067079,Trust,5,False,ETYQ,True
4,20.375162,92.200528,Charity,2,True,JDAV,False
1,11.177481,76.243311,Charity,4,False,FJUS,True
3,24.933305,77.610268,Trust,1,True,OOGH,True
5,17.51654,72.277376,Charity,1,True,SYJF,False
1,10.94038,87.408263,Trust,1,False,PDQJ,False
3,30.998811,90.452566,Trust,4,True,RHXE,True
1,18.036676,70.311179,NGO,2,False,APWX,False
4,21.169354,76.74398,Charity,3,True,KFFC,True
1,19.246921,84.275237,Charity,4,True,SRER,True
2,20.117851,90.849164,Trust,5,True,ZMAJ,False
4,33.289599,73.104836,Trust,2,True,PWPE,True
4,23.502362,72.38476,NGO,5,True,EWVD,True
1,27.448215,79.299105,Charity,4,True,URJG,True
2,17.744022,87.531168,Charity,2,False,LHYP,False
5,27.652662,86.322557,Trust,3,True,IKXV,True
2,24.358623,79.826857,NGO,5,True,FSFB,True
4,15.897862,86.560429,Charity,5,True,OYDJ,False
3,21.709106,92.795794,Charity,2,True,VSZW,True
4,18.728612,87.705313,NGO,5,True,XYDU,False
2,32.974565,87.483832,NGO,3,True,VBSB,True
2,14.654046,71.053443,NGO,4,True,YSTS,False
5,13.267036,79.971379,NGO,2,False,ZZEJ,True
5,13.41422,80.942635,Trust,4,False,BZJD,False
5,13.271975,86.713435,NGO,2,True,EAKD,False
2,26.57575,78.440236,NGO,1,False,NPSX,True
1,16.5024,82.149225,NGO,5,True,WDTO,True
2,19.377068,79.754074,NGO,4,True,UXBP,True
2,15.625033,82.554418,Charity,5,True,RILT,False
5,14.679273,85.969007,Charity,1,True,CFEL,False
1,22.791754,73.000525,Trust,1,True,QGHC,True
3,25.650229,76.571504,NGO,5,True,EQQX,True
1,33.66316,90.578516,NGO,5,False,FXIK,True
1,19.156003,81.532635,NGO,1,True,NDNM,True
5,28.063845,81.178031,Trust,2,True,PBEC,False
3,24.128405,85.107288,NGO,3,True,CTKC,True
4,10.682145,83.084471,Trust,1,True,DBAE,False
2,33.378095,80.376548,NGO,2,False,RCBU,True
3,30.256074,82.888009,Trust,2,False,KQEV,True
4,12.611572,82.350064,Trust,3,True,GJPR,False
5,22.669698,75.787281,Charity,5,False,TUKE,True
4,23.027049,78.630184,Charity,5,True,GTZB,True
3,31.702679,84.795537,Charity,2,True,UBRW,True
1,11.330005,79.778357,Trust,4,True,EGNE,True
4,26.273889,80.25015,Trust,2,True,VTKE,True
4,33.842579,92.589281,NGO,1,True,JIDB,True
5,22.936441,85.776247,Trust,5,True,ZIDJ,True
2,30.429119,83.884886,Charity,2,True,QZAJ,True
3,25.866796,71.704772,NGO,5,True,AMDQ,True
4,24.590402,92.325543,Trust,2,True,BUAQ,True
2,21.461699,92.999665,Charity,5,True,IYOL,True
2,33.19239,87.577553,Trust,1,True,NGVR,True
4,23.683537,90.881814,Charity,5,True,IPZL,True
2,14.263834,70.114528,Trust,5,True,DNWI,False
3,20.780531,82.306147,Trust,1,True,TPWJ,True
1,11.097985,81.369421,Trust,4,True,JSXO,False
2,14.032567,81.224888,NGO,1,True,ICJJ,False
1,33.170856,92.479456,Charity,4,True,QUQX,True
1,33.99943,75.908393,NGO,3,True,AOBJ,True
5,27.782077,73.133334,Trust,2,False,GLRM,True
5,20.736826,70.687781,NGO,3,True,VNIU,False
4,31.110499,86.491969,Trust,5,True,XHMI,True
4,10.211054,85.440907,Charity,3,False,NSUG,False
1,16.710135,70.240844,Trust,3,True,AJEW,False
5,22.318342,88.479287,Charity,4,True,CXHV,True
3,22.251281,83.254579,NGO,5,True,LGGX,True
2,14.604343,82.378078,Charity,1,True,XSRX,False
3,16.783823,87.997301,Charity,2,True,BDHA,False
5,30.442675,77.313075,Trust,4,True,WDWG,True
4,32.448093,86.578382,Trust,2,True,QEFI,True
1,15.932889,88.730954,Charity,4,True,DNHP,False
4,33.381651,85.174411,NGO,2,False,GXVW,True
4,26.322349,72.344585,Trust,2,True,WAAE,True
2,12.149307,91.454016,Charity,1,False,OFOC,False
4,24.126911,90.29746,Charity,2,False,JCLJ,True
5,24.13585,91.352047,Trust,3,True,TAQU,True
1,24.459506,84.994101,NGO,4,True,XGDU,True
2,11.457035,86.540066,Charity,3,True,GGZK,False
1,11.357727,82.37132,Trust,1,True,UYKG,False
1,25.964936,84.970468,Charity,3,True,MREW,True
5,10.797859,89.4259,Charity,2,True,KXXR,False
4,22.322732,76.443125,Charity,3,True,HDBJ,True
5,17.063903,86.391245,Charity,4,True,EOTO,False
3,27.683559,73.281364,NGO,1,False,DQNT,True
5,15.768438,77.67754,Trust,5,True,WZKF,True
2,19.255969,70.437335,Charity,1,True,GWUA,False
1,28.315231,78.873942,Trust,5,True,OQSJ,True
4,32.602979,85.884362,NGO,3,True,SALL,True
5,11.495557,90.276189,Trust,2,True,QNQK,False
2,22.295315,90.936541,Charity,1,True,NJRN,False
2,15.44911,92.22716,Trust,3,True,JRWY,False
3,30.484635,72.007429,Trust,2,True,ABDW,True
5,16.193285,72.272704,Trust,1,True,OCDL,False
5,14.557606,82.15685,Charity,4,True,CQAP,False
2,31.770635,74.58477,Charity,4,True,JJYW,True
4,16.142432,93.585663,Trust,1,True,QNJO,False
2,29.25872,75.351588,NGO,5,True,HIMD,True
1,20.420031,81.556389,NGO,2,True,DTAC,True
1,12.874648,84.231004,Trust,3,True,AXFK,False
2,14.523854,77.241667,Trust,4,True,PXYG,True
2,15.664874,88.363708,Charity,4,False,JBKN,False
2,11.801166,90.405543,NGO,1,False,KUBM,False
1,15.241515,73.557178,Trust,4,True,HPSY,False
4,18.022916,80.856326,Charity,5,True,ZBGF,True
4,30.005969,80.856299,NGO,2,False,WFUY,True
2,15.765595,89.120279,Trust,5,True,WHWZ,False
2,18.514679,87.932455,NGO,2,True,KAWX,False
1,23.754488,74.404009,Charity,5,True,NZZV,True
3,11.143524,78.330274,NGO,1,True,KDYB,True
5,24.727811,78.859578,Trust,2,True,HYGA,True
3,25.510153,79.457051,NGO,5,True,WCHC,True
4,11.411833,92.525662,Charity,5,True,GRGY,False
4,31.770609,86.163514,NGO,5,False,RXNJ,True
3,17.510085,87.800293,NGO,3,True,TPUY,False
3,16.857742,74.453531,Charity,5,True,MBHM,True
5,33.479938,93.516851,Trust,4,True,SDTG,True
2,12.7445,82.167832,Charity,2,True,XULB,False
5,20.070563,88.783535,Charity,5,True,TOJG,False
1,24.463577,77.836708,Trust,5,False,RGEB,True
4,10.840711,74.36909,NGO,5,True,JIEA,False
5,19.603775,91.433273,NGO,5,True,TNGO,False
1,32.290589,71.317279,NGO,3,True,GTUV,False
1,32.663648,76.481707,NGO,3,False,LCAU,True
5,24.156386,83.238476,Charity,4,True,ITDX,True
5,25.56399,89.162586,NGO,4,False,AXLQ,True
2,13.358837,76.898279,NGO,3,True,MMWC,True
4,23.150007,74.989994,Charity,5,True,VYXF,True
1,19.122354,85.558737,Trust,4,True,CKHA,False
4,11.806389,91.440569,NGO,3,True,BCVE,False
3,19.263994,86.55958,Trust,3,True,CVUE,False
3,18.250356,73.631349,Charity,2,True,BVGS,True
1,16.619464,74.359387,Charity,4,True,YSPH,True
5,23.519433,84.575488,NGO,1,True,PPKD,True
3,32.486401,79.59782,Trust,5,True,EXTL,True
2,19.362989,78.994756,NGO,1,True,TUCS,True
1,25.500775,88.398849,NGO,4,False,IGOX,True
2,13.494537,72.527633,Charity,4,True,MDVZ,False
2,14.96596,72.884652,Trust,3,True,HIWZ,False
3,25.951816,79.016049,NGO,3,True,DHTL,True
